method,time_years,relative_energy_error
whfast,0.5764286845727102,1.878096260700683e-09
whfast,0.5805460323196594,1.2816521226767488e-08
whfast,0.5846633800666086,4.081752763353446e-08
whfast,0.5887807278135577,4.644641638220596e-08
whfast,0.5928980755605069,3.8795261082346834e-08
whfast,0.597015423307456,1.4559252033059463e-08
whfast,0.6011327710544052,7.721558778530029e-10
whfast,0.6052501188013544,1.1059239319742644e-08
whfast,0.6093674665483035,2.834655710066554e-08
whfast,0.6134848142952527,4.893269830330489e-08
whfast,0.6176021620422019,4.088533848585281e-08
whfast,0.621719509789151,2.372870030116182e-08
whfast,0.6258368575361002,5.296757937896264e-09
whfast,0.6299542052830494,2.3786446974678403e-09
whfast,0.6340715530299985,2.5113744324513063e-08
whfast,0.6381889007769477,3.906567099374124e-08
whfast,0.6423062485238968,4.837673780864796e-08
whfast,0.646423596270846,3.0413598586729116e-08
whfast,0.6505409440177952,9.969513903612048e-09
whfast,0.6546582917647443,2.6974303484686728e-09
whfast,0.6587756395116935,1.1262507759185264e-08
whfast,0.6628929872586427,3.893134325495048e-08
whfast,0.6670103350055918,4.51251563659872e-08
whfast,0.671127682752541,4.116127420846143e-08
whfast,0.6752450304994901,1.6729312761546115e-08
whfast,0.6793623782464393,1.757113681684328e-11
whfast,0.6834797259933885,8.934079890748188e-09
whfast,0.6875970737403376,2.5789238312927584e-08
whfast,0.6917144214872868,4.9269654051579144e-08
whfast,0.695831769234236,4.196519572526442e-08
whfast,0.6999491169811851,2.5663727342477585e-08
whfast,0.7040664647281343,4.379432589277999e-09
whfast,0.7081838124750834,6.655014031879022e-10
whfast,0.7123011602220326,2.4252040533016774e-08
whfast,0.7164185079689818,3.9056472784221405e-08
whfast,0.7205358557159309,4.995467487576009e-08
whfast,0.7246532034628801,3.032059716333374e-08
whfast,0.7287705512098293,1.0221844089950845e-08
whfast,0.7328878989567784,2.2143945608709003e-09
whfast,0.7370052467037276,1.1029612098725812e-08
whfast,0.7411225944506767,3.883890382155894e-08
whfast,0.7452399421976259,4.379339947974199e-08
whfast,0.7493572899445751,4.139957674873157e-08
whfast,0.7534746376915242,1.71313263348801e-08
whfast,0.7575919854384734,1.92384670694076e-09
whfast,0.7617093331854226,9.35530284186043e-09
whfast,0.7658266809323717,2.4225560299532747e-08
whfast,0.7699440286793209,4.8046629027343545e-08
whfast,0.77406137642627,4.141918360777951e-08
whfast,0.7781787241732192,2.8302985563806862e-08
whfast,0.7822960719201684,5.93161729092013e-09
whfast,0.7864134196671175,3.339351253576968e-10
whfast,0.7905307674140667,2.1660499429524717e-08
whfast,0.7946481151610159,3.701496751362636e-08
whfast,0.798765462907965,5.129493848713127e-08
whfast,0.8028828106549142,3.226005792042639e-08
whfast,0.8070001584018633,1.23268377996673e-08
whfast,0.8111175061488125,6.7759015440169e-10
whfast,0.8152348538957617,9.081666524923625e-09
whfast,0.8193522016427108,3.817726495043362e-08
whfast,0.82346954938966,4.4289773580734026e-08
whfast,0.8275868971366092,4.321821493649222e-08
whfast,0.8317042448835583,1.6496105297374125e-08
whfast,0.8358215926305075,1.5343260168595226e-09
whfast,0.8399389403774566,8.3033438190647e-09
whfast,0.8440562881244058,2.42500865761256e-08
whfast,0.848173635871355,4.858117541420716e-08
whfast,0.8522909836183041,4.073942354209603e-08
whfast,0.8564083313652533,2.9125596133497682e-08
whfast,0.8605256791122025,5.994473515738577e-09
whfast,0.8646430268591516,1.5308519679670167e-09
whfast,0.8687603746061008,2.1117784528713907e-08
whfast,0.87287772235305,3.52150733454055e-08
whfast,0.8769950700999991,5.06534219096728e-08
whfast,0.8811124178469483,3.2156169774558464e-08
whfast,0.8852297655938974,1.5098351262714356e-08
whfast,0.8893471133408466,1.3043330259674058e-09
whfast,0.8934644610877958,8.112710863192544e-09
whfast,0.8975818088347449,3.596792908204071e-08
whfast,0.9016991565816941,4.3127201506277834e-08
whfast,0.9058165043286432,4.5457914500793865e-08
whfast,0.9099338520755924,1.8058624512028018e-08
whfast,0.9140511998225416,2.386353330280671e-09
whfast,0.9181685475694907,5.531187969949907e-09
whfast,0.9222858953164399,2.2163858207532787e-08
whfast,0.9264032430633891,4.871755158993499e-08
whfast,0.9305205908103382,4.181930953630422e-08
whfast,0.9346379385572874,3.116798947740196e-08
whfast,0.9387552863042365,4.941189816191718e-09
whfast,0.9428726340511857,8.115610989818686e-10
whfast,0.9469899817981349,2.0060725735159362e-08
whfast,0.951107329545084,3.527274979462295e-08
whfast,0.9552246772920332,5.140222243754728e-08
whfast,0.9593420250389824,3.154596345396542e-08
whfast,0.9634593727859315,1.5791979356003865e-08
whfast,0.9675767205328807,8.389679411147585e-10
whfast,0.9716940682798298,8.673148694848384e-09
whfast,0.975811416026779,3.541540781754301e-08
whfast,0.9799287637737282,4.2032909554595686e-08
whfast,0.9840461115206773,4.5795413264818435e-08
whfast,0.9881634592676265,1.8540808609936714e-08
whfast,0.9922808070145757,4.968889683394483e-09
whfast,0.9963981547615248,5.3157366904693274e-09
whfast,1.0005155025084735,2.076690383007305e-08
whfast,1.004632850255419,4.679852375655655e-08
whfast,1.0087501980023643,4.13981196434275e-08
whfast,1.0128675457493097,3.403639017359944e-08
whfast,1.016984893496255,6.227956791224669e-09
whfast,1.0211022412432005,1.1049811071850196e-09
whfast,1.0252195889901459,1.710739823630038e-08
whfast,1.0293369367370913,3.4092914279234376e-08
whfast,1.0334542844840366,5.2547100335955024e-08
whfast,1.037571632230982,3.310516002253327e-08
whfast,1.0416889799779274,1.7595170740898833e-08
whfast,1.0458063277248728,1.3378955462871352e-09
whfast,1.0499236754718182,7.632907936295585e-09
whfast,1.0540410232187636,3.4417421743532206e-08
whfast,1.058158370965709,4.2750803957643694e-08
whfast,1.0622757187126544,4.7074478257807834e-08
whfast,1.0663930664595997,1.7799394152565168e-08
whfast,1.0705104142065451,5.57300526860656e-09
whfast,1.0746277619534905,4.293455356292585e-09
whfast,1.078745109700436,2.1392937025434826e-08
whfast,1.0828624574473813,4.625689136625087e-08
whfast,1.0869798051943267,4.045490050268668e-08
whfast,1.091097152941272,3.4704855276943334e-08
whfast,1.0952145006882175,6.321355500278871e-09
whfast,1.0993318484351629,3.0635841475305854e-09
whfast,1.1034491961821082,1.580788271461927e-08
whfast,1.1075665439290536,3.264405925445183e-08
whfast,1.111683891675999,5.149051257335392e-08
whfast,1.1158012394229444,3.3587213647997635e-08
whfast,1.1199185871698898,2.0762203887914254e-08
whfast,1.1240359349168352,1.3969093869616925e-09
whfast,1.1281532826637806,6.656970336100529e-09
whfast,1.132270630410726,3.1228182264736156e-08
whfast,1.1363879781576713,4.229897651365274e-08
whfast,1.1405053259046167,4.9051735532307956e-08
whfast,1.1446226736515621,1.9100603468692234e-08
whfast,1.1487400213985075,6.459820995613729e-09
whfast,1.152857369145453,1.2730008606855342e-09
whfast,1.1569747168923983,2.0570627892080905e-08
whfast,1.1610920646393437,4.59756244652348e-08
whfast,1.165209412386289,4.164796087717011e-08
whfast,1.1693267601332344,3.6086159220631023e-08
whfast,1.1734441078801798,5.091296896311971e-09
whfast,1.1775614556271252,3.1720292440178708e-09
whfast,1.1816788033740706,1.4366736713871282e-08
whfast,1.185796151121016,3.330310178261824e-08
whfast,1.1899134988679614,5.1359002804627656e-08
whfast,1.1940308466149068,3.32859134562565e-08
whfast,1.1981481943618522,2.1899102819299172e-08
whfast,1.2022655421087975,1.5139480597972644e-09
whfast,1.206382889855743,8.10445784535337e-09
whfast,1.2105002376026883,2.9571489526407383e-08
whfast,1.2146175853496337,4.142048246389698e-08
whfast,1.218734933096579,4.87916697188575e-08
whfast,1.2228522808435245,2.0081398086567522e-08
whfast,1.2269696285904699,9.355627360278937e-09
whfast,1.2310869763374153,2.2691329349551702e-10
whfast,1.2352043240843606,1.9632558011646745e-08
whfast,1.239321671831306,4.351603814517793e-08
whfast,1.2434390195782514,4.245464246322272e-08
whfast,1.2475563673251968,3.866333407565391e-08
whfast,1.2516737150721422,5.875938811037584e-09
whfast,1.2557910628190876,3.3392640111329336e-09
whfast,1.259908410566033,1.0724518621166912e-08
whfast,1.2640257583129784,3.324129696617801e-08
whfast,1.2681431060599238,5.170132376759919e-08
whfast,1.2722604538068691,3.49193048332044e-08
whfast,1.2763778015538145,2.307189810418718e-08
whfast,1.28049514930076,3.626092911372515e-09
whfast,1.2846124970477053,8.359199522387372e-09
whfast,1.2887298447946507,2.8212375678798855e-08
whfast,1.292847192541596,4.265566959341927e-08
whfast,1.2969645402885415,4.867640758386212e-08
whfast,1.3010818880354869,1.95212053553206e-08
whfast,1.3051992357824322,1.0424667123462821e-08
whfast,1.3093165835293776,6.776511849903421e-10
whfast,1.313433931276323,2.065370597649448e-08
whfast,1.3175512790232684,4.140119484177429e-08
whfast,1.3216686267702138,4.2150100412681164e-08
whfast,1.3257859745171592,3.9358576740990655e-08
whfast,1.3299033222641046,7.104092947661159e-09
whfast,1.33402067001105,5.451222249946729e-09
whfast,1.3381380177579953,8.061773990582202e-09
whfast,1.3422553655049407,3.202331146455602e-08
whfast,1.3463727132518861,4.9846579140270666e-08
whfast,1.3504900609988315,3.665905237825428e-08
whfast,1.354607408745777,2.5686735483177718e-08
whfast,1.3587247564927223,4.156394933772753e-09
whfast,1.3628421042396677,7.512774895248834e-09
whfast,1.366959451986613,2.460746018607777e-08
whfast,1.3710767997335584,4.3751567119049036e-08
whfast,1.3751941474805038,4.9870282481971024e-08
whfast,1.3793114952274492,2.1211048853106557e-08
whfast,1.3834288429743946,1.083707095890397e-08
whfast,1.38754619072134,3.6728081103793623e-09
whfast,1.3916635384682854,2.0820479884420877e-08
whfast,1.3957808862152308,4.0118836739938877e-08
whfast,1.3998982339621762,4.392653790449748e-08
whfast,1.4040155817091216,3.956253118772302e-08
whfast,1.408132929456067,6.810433120542343e-09
whfast,1.4122502772030123,6.483294690163194e-09
whfast,1.4163676249499577,6.715999238811388e-09
whfast,1.420484972696903,3.3223021239039615e-08
whfast,1.4246023204438485,4.798955427713472e-08
whfast,1.4287196681907939,3.721381553883064e-08
whfast,1.4328370159377393,2.6602059341465568e-08
whfast,1.4369543636846847,3.488257674232007e-09
whfast,1.44107171143163,8.78558307923622e-09
whfast,1.4451890591785754,2.139305576122749e-08
whfast,1.4493064069255208,4.364086408639248e-08
whfast,1.4534237546724662,4.909984758847367e-08
whfast,1.4575411024194116,2.3989478529368273e-08
whfast,1.461658450166357,1.3076484931348468e-08
whfast,1.4657757979133024,5.417158574600952e-09
whfast,1.4698931456602478,1.9817314817252525e-08
whfast,1.4740104934071931,3.684285284236032e-08
whfast,1.4781278411541385,4.6193610470253056e-08
whfast,1.482245188901084,4.0610749152800894e-08
whfast,1.4863625366480293,7.70287500713545e-09
whfast,1.4904798843949747,5.965765861379608e-09
whfast,1.49459723214192,3.487690989567503e-09
whfast,1.4987145798888655,3.455491250994638e-08
whfast,1.5028319276358109,4.706473683692682e-08
whfast,1.5069492753827562,3.935093618075747e-08
whfast,1.5110666231297016,2.6316356964174857e-08
whfast,1.515183970876647,4.228566930238538e-09
whfast,1.5193013186235924,9.564112350164426e-09
whfast,1.5234186663705378,1.9098942341260074e-08
whfast,1.5275360141174832,4.455735574152089e-08
whfast,1.5316533618644286,4.698687784589731e-08
whfast,1.535770709611374,2.5369532128432037e-08
whfast,1.5398880573583194,1.4501266714292383e-08
whfast,1.5440054051052647,5.3082903718211836e-09
whfast,1.5481227528522101,2.018209855784354e-08
whfast,1.5522401005991555,3.30452258327574e-08
whfast,1.556357448346101,4.703430604649273e-08
whfast,1.5604747960930463,4.0685375087518733e-08
whfast,1.5645921438399917,1.0641757426348261e-08
whfast,1.568709491586937,6.723486048907771e-09
whfast,1.5728268393338825,1.879957302432851e-10
whfast,1.5769441870808278,3.3605065095178385e-08
whfast,1.5810615348277732,4.480558670665522e-08
whfast,1.5851788825747186,4.30946819830693e-08
whfast,1.589296230321664,2.7573310692262102e-08
whfast,1.5934135780686094,3.7164459593199423e-09
whfast,1.5975309258155548,8.413239565697641e-09
whfast,1.6016482735625002,1.5961777994674902e-08
whfast,1.6057656213094456,4.6476170945893346e-08
whfast,1.609882969056391,4.6089305086418475e-08
whfast,1.6140003168033363,2.783128210022314e-08
whfast,1.6181176645502817,1.3632702458676839e-08
whfast,1.622235012297227,6.1113009288442e-09
whfast,1.6263523600441725,2.0986207861073157e-08
whfast,1.6304697077911179,3.100682823191209e-08
whfast,1.6345870555380633,4.906713147634976e-08
whfast,1.6387044032850087,3.895748097381678e-08
whfast,1.642821751031954,1.2882373231923139e-08
whfast,1.6469390987788994,7.578185797912783e-09
whfast,1.6510564465258448,5.13603701245465e-10
whfast,1.6551737942727902,3.349339457120301e-08
whfast,1.6592911420197356,4.0857814668425e-08
whfast,1.663408489766681,4.528705702053189e-08
whfast,1.6675258375136264,2.7894338434952457e-08
whfast,1.6716431852605718,6.793305042325811e-10
whfast,1.6757605330075172,7.988678124019609e-09
whfast,1.6798778807544625,1.2417912064859471e-08
whfast,1.683995228501408,4.683005309758638e-08
whfast,1.6881125762483533,4.461128291736432e-08
whfast,1.6922299239952987,3.221812794991376e-08
whfast,1.696347271742244,1.3029087246047366e-08
whfast,1.7004646194891895,7.023765738786733e-09
whfast,1.7045819672361349,1.9298971073621745e-08
whfast,1.7086993149830803,2.8470707401965973e-08
whfast,1.7128166627300256,5.190042980352922e-08
whfast,1.716934010476971,3.749285814874555e-08
whfast,1.7210513582239164,1.5266545305492078e-08
whfast,1.7251687059708618,6.169499854671562e-09
whfast,1.7292860537178072,8.580478245029924e-10
whfast,1.7334034014647526,3.410056853222783e-08
whfast,1.737520749211698,3.8042473809512994e-08
whfast,1.7416380969586434,4.714837026057496e-08
whfast,1.7457554447055887,2.58443859049332e-08
whfast,1.7498727924525341,2.1319218920723184e-09
whfast,1.7539901401994795,7.876245695740385e-09
whfast,1.758107487946425,1.0954943912061982e-08
whfast,1.7622248356933703,4.6579578671486496e-08
whfast,1.7663421834403157,4.14928788260204e-08
whfast,1.770459531187261,3.6059089416011746e-08
whfast,1.7745768789342065,1.3263485197919795e-08
whfast,1.7786942266811518,4.606275658474394e-09
whfast,1.7828115744280972,1.7292196707019566e-08
whfast,1.7869289221750426,2.5019533634774582e-08
whfast,1.791046269921988,5.308532811922387e-08
whfast,1.7951636176689334,3.6478913945078236e-08
whfast,1.7992809654158788,2.0094798017383026e-08
whfast,1.8033983131628242,4.358450781487635e-09
whfast,1.8075156609097696,1.3409110833213059e-09
whfast,1.811633008656715,3.286972102965825e-08
whfast,1.8157503564036603,3.667775375462636e-08
whfast,1.8198677041506057,5.070703063103442e-08
whfast,1.8239850518975511,2.3749565524878992e-08
whfast,1.8281023996444965,4.638391049643968e-09
whfast,1.8322197473914419,5.310275235228406e-09
whfast,1.8363370951383873,1.1115054531617075e-08
whfast,1.8404544428853327,4.70687284721577e-08
whfast,1.844571790632278,3.8988299856199224e-08
whfast,1.8486891383792234,3.8817819122455655e-08
whfast,1.8528064861261688,1.093358946558129e-08
whfast,1.8569238338731142,8.980500499798272e-10
whfast,1.8610411816200596,1.611053946768189e-08
whfast,1.865158529367005,2.3828130671116948e-08
whfast,1.8692758771139504,5.295909045442502e-08
whfast,1.8733932248608958,3.3724256465539975e-08
whfast,1.8775105726078412,2.4763039871258024e-08
whfast,1.8816279203547865,2.7656425942739282e-09
whfast,1.885745268101732,1.5801425795706394e-10
whfast,1.8898626158486773,2.9656086529157124e-08
whfast,1.8939799635956227,3.490159539950879e-08
whfast,1.898097311342568,5.350334520393413e-08
whfast,1.9022146590895135,2.2648161357899396e-08
whfast,1.9063320068364589,8.398050969168563e-09
whfast,1.9104493545834043,9.400240329361923e-10
whfast,1.9145667023303496,1.1370888890920982e-08
whfast,1.918684050077295,4.6152885658255445e-08
whfast,1.9228013978242404,3.8352924872945586e-08
whfast,1.9269187455711858,4.170523964950702e-08
whfast,1.9310360933181312,7.433518655838736e-09
whfast,1.9351534410650766,1.8521938617002404e-09
whfast,1.939270788812022,1.3149515659494325e-08
whfast,1.9433881365589674,2.5278038669164603e-08
whfast,1.9475054843059127,5.307416832398928e-08
whfast,1.9516228320528581,3.176517437419566e-08
whfast,1.9557401797998035,2.7701574494359863e-08
whfast,1.959857527546749,1.6179991495124572e-10
whfast,1.9639748752936943,3.880460971661883e-09
whfast,1.9680922230406397,2.6800938273185903e-08
whfast,1.972209570787585,3.4669466729235566e-08
whfast,1.9763269185345305,5.362291801547479e-08
whfast,1.9804442662814759,2.1280420875707065e-08
whfast,1.9845616140284212,1.3571000729160394e-08
whfast,1.9886789617753666,2.195335412233939e-09
whfast,1.992796309522312,1.320261383650857e-08
whfast,1.9969136572692574,4.250211291576414e-08
whfast,2.0010310050162046,3.903261764849286e-08
whfast,2.0051483527631575,4.476397382134838e-08
whfast,2.0092657005101104,5.717357281583433e-09
whfast,2.0133830482570634,4.6807370844580774e-09
whfast,2.0175003960040163,7.255043893036044e-09
whfast,2.0216177437509693,2.7785611658825237e-08
whfast,2.025735091497922,5.229775419330176e-08
whfast,2.029852439244875,3.282348175187638e-08
whfast,2.033969786991828,2.993845276321238e-08
whfast,2.038087134738781,4.6171782254266865e-09
whfast,2.042204482485734,7.2112808531443826e-09
whfast,2.046321830232687,2.2772279579018617e-08
whfast,2.05043917797964,3.76353639864157e-08
whfast,2.0545565257265928,5.241741033506924e-08
whfast,2.0586738734735457,2.029105498112165e-08
whfast,2.0627912212204986,1.666983982218064e-08
whfast,2.0669085689674516,5.797692901724885e-09
whfast,2.0710259167144045,1.6667712358455702e-08
whfast,2.0751432644613574,3.742988651351907e-08
whfast,2.0792606122083104,4.093866572318536e-08
whfast,2.0833779599552633,4.542548769713348e-08
whfast,2.0874953077022163,5.912757665361455e-09
whfast,2.091612655449169,7.775691932610165e-09
whfast,2.095730003196122,7.629930738990183e-10
whfast,2.099847350943075,2.993158956054107e-08
whfast,2.103964698690028,4.873897802121255e-08
whfast,2.108082046436981,3.665427419175106e-08
whfast,2.112199394183934,3.176371335667437e-08
whfast,2.116316741930887,7.002562695112505e-09
whfast,2.1204340896778398,8.890471383436767e-09
whfast,2.1245514374247927,1.6390964655162802e-08
whfast,2.1286687851717456,4.19729121825117e-08
whfast,2.1327861329186986,5.058749850655286e-08
whfast,2.1369034806656515,2.321788464151911e-08
whfast,2.1410208284126044,1.7467979473152288e-08
whfast,2.1451381761595574,9.958203683625297e-09
whfast,2.1492555239065103,1.968274589027007e-08
whfast,2.1533728716534632,3.230829145093682e-08
whfast,2.157490219400416,4.5816699834330344e-08
whfast,2.161607567147369,4.3361255574256514e-08
whfast,2.165724914894322,7.599135525521932e-09
whfast,2.169842262641275,9.846853570240343e-09
whfast,2.173959610388228,3.214405402904585e-09
whfast,2.178076958135181,3.29606869264334e-08
whfast,2.182194305882134,4.252828056309219e-08
whfast,2.1863116536290867,4.144312833328242e-08
whfast,2.1904290013760397,3.161543719421368e-08
whfast,2.1945463491229926,4.953642207996225e-09
whfast,2.1986636968699456,9.969718903794444e-09
whfast,2.2027810446168985,9.522634827573442e-09
whfast,2.2068983923638514,4.534434068314033e-08
whfast,2.2110157401108044,4.6577765945637015e-08
whfast,2.2151330878577573,2.971840541094023e-08
whfast,2.2192504356047102,1.6623240816025265e-08
whfast,2.223367783351663,1.1721666698248919e-08
whfast,2.227485131098616,2.010501535948901e-08
whfast,2.231602478845569,2.652188979494516e-08
whfast,2.235719826592522,5.1445112661776874e-08
whfast,2.239837174339475,3.9405185918910804e-08
whfast,2.243954522086428,1.2154970184918784e-08
whfast,2.248071869833381,8.646791109374244e-09
whfast,2.2521892175803337,4.829500122351956e-09
whfast,2.2563065653272867,3.494529427903802e-08
whfast,2.2604239130742396,3.597715056925301e-08
whfast,2.2645412608211926,4.6450449095717664e-08
whfast,2.2686586085681455,2.8070477212852315e-08
whfast,2.2727759563150984,2.452772411322548e-10
whfast,2.2768933040620514,9.667291406660993e-09
whfast,2.2810106518090043,6.0055014692528124e-09
whfast,2.2851279995559572,4.6855116325992854e-08
whfast,2.28924534730291,4.0500186177520866e-08
whfast,2.293362695049863,3.695015987485793e-08
whfast,2.297480042796816,1.4706914759859853e-08
whfast,2.301597390543769,8.083293532629633e-09
whfast,2.305714738290722,1.8019784019455046e-08
whfast,2.309832086037675,2.1579462740057208e-08
whfast,2.313949433784628,5.507673607902426e-08
whfast,2.3180667815315807,3.524199018233142e-08
whfast,2.3221841292785337,1.9799916404826002e-08
whfast,2.3263014770254866,4.8620135816237966e-09
whfast,2.3304188247724396,3.509581409807512e-09
whfast,2.3345361725193925,3.436374534081265e-08
whfast,2.3386535202663454,3.2575960658556854e-08
whfast,2.3427708680132984,5.153428167718228e-08
whfast,2.3468882157602513,2.237914263094888e-08
whfast,2.3510055635072042,6.2351306239433495e-09
whfast,2.355122911254157,6.209935162594794e-09
whfast,2.35924025900111,7.85724640402691e-09
whfast,2.363357606748063,4.7035013179755484e-08
whfast,2.367474954495016,3.5429258044560685e-08
whfast,2.371592302241969,4.209263365830677e-08
whfast,2.375709649988922,1.0179055583369007e-08
whfast,2.379826997735875,9.20176181307419e-10
whfast,2.3839443454828277,1.4271680789602142e-08
whfast,2.3880616932297807,2.083424208655107e-08
whfast,2.3921790409767336,5.5284311674016664e-08
whfast,2.3962963887236866,3.1312127100875106e-08
whfast,2.4004137364706395,2.679508931282921e-08
whfast,2.4045310842175924,7.233304288769916e-10
whfast,2.4086484319645454,5.239407571984199e-10
whfast,2.4127657797114983,3.0055878354331136e-08
whfast,2.4168831274584512,3.3206247412092476e-08
whfast,2.421000475205404,5.445116726384666e-08
whfast,2.425117822952357,1.80226825811943e-08
whfast,2.42923517069931,1.1716776035500583e-08
whfast,2.433352518446263,4.0176808170334823e-10
whfast,2.437469866193216,1.2493086883653456e-08
whfast,2.441587213940169,4.4463172828524676e-08
whfast,2.445704561687122,3.529390804341e-08
whfast,2.4498219094340747,4.4900516853140694e-08
whfast,2.4539392571810277,4.994996104523016e-09
whfast,2.4580566049279806,5.280301000544044e-09
whfast,2.4621739526749336,8.702510667537613e-09
whfast,2.4662913004218865,2.5505019448407187e-08
whfast,2.4704086481688394,5.321449975132783e-08
whfast,2.4745259959157924,3.041934915482269e-08
whfast,2.4786433436627453,3.071304458311822e-08
whfast,2.4827606914096982,5.5351174009269715e-09
whfast,2.486878039156651,6.537688202299408e-09
whfast,2.490995386903604,2.3355480450965675e-08
whfast,2.495112734650557,3.661535134700558e-08
whfast,2.49923008239751,5.3948551220278046e-08
whfast,2.503347430144463,1.850343422076742e-08
whfast,2.507464777891416,1.6469557969364753e-08
whfast,2.511582125638369,7.531833065831489e-09
whfast,2.5156994733853217,1.6941727964852113e-08
whfast,2.5198168211322747,3.880612433151605e-08
whfast,2.5239341688792276,4.0465785660272334e-08
whfast,2.5280515166261806,4.5332140238124874e-08
whfast,2.5321688643731335,2.7180541883832887e-09
whfast,2.5362862121200864,8.258108025000085e-09
whfast,2.5404035598670394,1.4115031308622725e-09
whfast,2.5445209076139923,3.1714553021904215e-08
whfast,2.5486382553609452,4.876489509102757e-08
whfast,2.552755603107898,3.435341258829864e-08
whfast,2.556872950854851,3.119563692089396e-08
whfast,2.560990298601804,7.966635909751415e-09
whfast,2.565107646348757,1.0704315540214447e-08
whfast,2.56922499409571,1.5566277480570923e-08
whfast,2.573342341842663,4.1334677759691025e-08
whfast,2.577459689589616,4.967300227781817e-08
whfast,2.5815770373365687,2.295002119231404e-08
whfast,2.5856943850835217,1.8609822860272336e-08
whfast,2.5898117328304746,1.1341453759769715e-08
whfast,2.5939290805774275,1.955501278043838e-08
whfast,2.5980464283243805,3.0985264481810056e-08
whfast,2.6021637760713334,4.698549546394216e-08
whfast,2.6062811238182864,4.3681018301508364e-08
whfast,2.6103984715652393,6.618232734840476e-09
whfast,2.6145158193121922,8.691059216509174e-09
whfast,2.618633167059145,4.838688355717879e-09
whfast,2.622750514806098,3.4999710677644975e-08
whfast,2.626867862553051,4.285845174426128e-08
whfast,2.630985210300004,4.2075035135969374e-08
whfast,2.635102558046957,2.9494602134524776e-08
whfast,2.63921990579391,6.2348910006385455e-09
whfast,2.643337253540863,1.1332143074004765e-08
whfast,2.6474546012878157,1.0238917005904557e-08
whfast,2.6515719490347687,4.645825338224156e-08
whfast,2.6556892967817216,4.3829208003968464e-08
whfast,2.6598066445286745,2.9187725272745553e-08
whfast,2.6639239922756275,1.6852923959313455e-08
whfast,2.6680413400225804,9.85690268700581e-09
whfast,2.6721586877695334,2.0945550143600897e-08
whfast,2.6762760355164863,2.4303473474770776e-08
whfast,2.6803933832634392,5.160024087708979e-08
whfast,2.684510731010392,3.9167331131901644e-08
whfast,2.688628078757345,1.4569822452769668e-08
whfast,2.692745426504298,7.747660309387034e-09
whfast,2.696862774251251,6.480713018018865e-09
whfast,2.700980121998204,3.4839921642345474e-08
whfast,2.705097469745157,3.6673951666319847e-08
whfast,2.70921481749211,4.9045011213348005e-08
whfast,2.7133321652390627,2.5899216607343894e-08
whfast,2.7174495129860157,1.2639145405782257e-09
whfast,2.7215668607329686,8.375496841276963e-09
whfast,2.7256842084799215,8.420616246879245e-09
whfast,2.7298015562268745,4.913355720816092e-08
whfast,2.7339189039738274,3.8674840688945176e-08
whfast,2.7380362517207804,3.532874751143076e-08
whfast,2.7421535994677333,1.2392717190343498e-08
whfast,2.7462709472146862,5.292752609905106e-09
whfast,2.750388294961639,1.945215452575396e-08
whfast,2.754505642708592,2.1607590995045707e-08
whfast,2.758622990455545,5.381738631349984e-08
whfast,2.762740338202498,3.3797129726942674e-08
whfast,2.766857685949451,2.170307022121819e-08
whfast,2.770975033696404,4.982954104305023e-09
whfast,2.775092381443357,2.676714962671078e-09
whfast,2.7792097291903097,3.295924214461357e-08
whfast,2.7833270769372627,3.300511054420287e-08
whfast,2.7874444246842156,5.258124303808867e-08
whfast,2.7915617724311685,2.224009265036116e-08
whfast,2.7956791201781215,6.1935347567814215e-09
whfast,2.7997964679250744,4.241923239832024e-09
whfast,2.8039138156720274,9.446309034472952e-09
whfast,2.8080311634189803,4.7924721991397796e-08
whfast,2.8121485111659332,3.681537069004592e-08
whfast,2.816265858912886,4.1198231750885794e-08
whfast,2.820383206659839,8.060971007997532e-09
whfast,2.824500554406792,4.473377835078015e-10
whfast,2.828617902153745,1.490514543718662e-08
whfast,2.832735249900698,2.3636401707590247e-08
whfast,2.836852597647651,5.46237637246635e-08
whfast,2.840969945394604,3.066171531512058e-08
whfast,2.8450872931415567,2.6052988065724467e-08
whfast,2.8492046408885097,5.78970982687398e-11
whfast,2.8533219886354626,3.0109589575783957e-09
whfast,2.8574393363824155,2.987894441828105e-08
whfast,2.8615566841293685,3.372527442446095e-08
whfast,2.8656740318763214,5.3333197399876094e-08
whfast,2.8697913796232744,1.9231098408271297e-08
whfast,2.8739087273702273,1.2249911090001618e-08
whfast,2.8780260751171802,3.3180198891778813e-10
whfast,2.882143422864133,1.2635520149694148e-08
whfast,2.886260770611086,4.3798615638963136e-08
whfast,2.890378118358039,3.7283426989125094e-08
whfast,2.894495466104992,4.448865055634575e-08
whfast,2.898612813851945,5.690006970989391e-09
whfast,2.902730161598898,3.561150105499092e-09
whfast,2.906847509345851,8.506675049593723e-09
whfast,2.9109648570928037,2.6803461848904496e-08
whfast,2.9150822048397567,5.34727493179333e-08
whfast,2.9191995525867096,3.1926919322494946e-08
whfast,2.9233169003336625,2.8662353426487586e-08
whfast,2.9274342480806155,4.799655968890202e-09
whfast,2.9315515958275684,6.370506250116832e-09
whfast,2.9356689435745214,2.5220120640533728e-08
whfast,2.9397862913214743,3.76952899605354e-08
whfast,2.9439036390684272,5.28527556079069e-08
whfast,2.94802098681538,1.9093400098733535e-08
whfast,2.952138334562333,1.498711479923968e-08
whfast,2.956255682309286,4.472889003536215e-09
