# na=200 ne=200 amin=0.05 amax=1 emin=0 emax=0.95
# dt_days=5 t_years=10 seed=42 integrator=asm512_opt
a_init,e_init,da_over_a
0.7135678392,0.04296482412,4.3564526008530793e-15
0.7135678392,0.04773869347,3.4229270435274195e-15
0.7135678392,0.05251256281,-5.1343905652911292e-15
0.7135678392,0.05728643216,-2.8005766719769794e-15
0.7135678392,0.06206030151,4.0452774150778596e-15
0.7135678392,0.06683417085,7.0014416799424488e-15
0.7135678392,0.0716080402,9.8020183519194273e-15
0.7135678392,0.07638190955,-5.4455657510663489e-15
0.7135678392,0.08115577889,7.1570292728300586e-15
0.7135678392,0.08592964824,-1.4002883359884897e-15
0.7135678392,0.09070351759,-2.1782263004265396e-15
0.7135678392,0.09547738693,-4.6676277866282989e-15
0.7135678392,0.1002512563,-2.4894014862017597e-15
0.7135678392,0.1050251256,4.6676277866282989e-15
0.7135678392,0.109798995,7.3126168657176684e-15
0.7135678392,0.1145728643,-2.0226387075389298e-15
0.7135678392,0.1193467337,-3.5785146364150293e-15
0.7135678392,0.124120603,5.7567409368415685e-15
0.7135678392,0.1288944724,3.1117518577521996e-16
0.7135678392,0.1336683417,-2.6449890790893695e-15
0.7135678392,0.1384422111,4.2008650079654694e-15
0.7135678392,0.1432160804,-7.7793796443804985e-16
0.7135678392,0.1479899497,1.7114635217637097e-15
0.7135678392,0.1527638191,-1.5558759288760997e-15
0.7135678392,0.1575376884,3.2673394506398092e-15
0.7135678392,0.1623115578,-1.4002883359884897e-15
0.7135678392,0.1670854271,1.5558759288760998e-16
0.7135678392,0.1718592965,3.1117518577521996e-16
0.7135678392,0.1766331658,1.8670511146513196e-15
0.7135678392,0.1814070352,-3.8896898221902490e-15
0.7135678392,0.1861809045,-4.3564526008530793e-15
0.7135678392,0.1909547739,4.6676277866282989e-15
0.7135678392,0.1957286432,1.7114635217637097e-15
0.7135678392,0.2005025126,1.4002883359884897e-15
0.7135678392,0.2052763819,4.8232153795159088e-15
0.7135678392,0.2100502513,7.3126168657176684e-15
0.7135678392,0.2148241206,-1.2447007431008798e-15
0.7135678392,0.2195979899,-5.7567409368415685e-15
0.7135678392,0.2243718593,2.8005766719769794e-15
0.7135678392,0.2291457286,-1.0113193537694649e-14
0.7135678392,0.233919598,-9.0240803874813782e-15
0.7135678392,0.2386934673,1.4002883359884897e-15
0.7135678392,0.2434673367,-1.4002883359884897e-15
0.7135678392,0.248241206,2.1782263004265396e-15
0.7135678392,0.2530150754,-2.9561642648645896e-15
0.7135678392,0.2577889447,-1.7114635217637097e-15
0.7135678392,0.2625628141,9.3352555732565978e-16
0.7135678392,0.2673366834,1.6336697253199048e-14
0.7135678392,0.2721105528,6.2235037155043992e-16
0.7135678392,0.2768844221,2.9561642648645896e-15
0.7135678392,0.2816582915,6.8458540870548389e-15
0.7135678392,0.2864321608,2.1782263004265396e-15
0.7135678392,0.2912060302,9.3352555732565978e-16
0.7135678392,0.2959798995,-3.8896898221902490e-15
0.7135678392,0.3007537688,-1.7114635217637097e-15
0.7135678392,0.3055276382,-5.2899781581787390e-15
0.7135678392,0.3103015075,5.9123285297291792e-15
0.7135678392,0.3150753769,1.1202306687907917e-14
0.7135678392,0.3198492462,2.8005766719769794e-15
0.7135678392,0.3246231156,-3.8896898221902490e-15
0.7135678392,0.3293969849,-5.9123285297291792e-15
0.7135678392,0.3341708543,1.8670511146513196e-15
0.7135678392,0.3389447236,-1.4002883359884897e-15
0.7135678392,0.343718593,2.0226387075389298e-15
0.7135678392,0.3484924623,-1.2135832245233578e-14
0.7135678392,0.3532663317,3.7341022293026391e-15
0.7135678392,0.358040201,1.5558759288760997e-15
0.7135678392,0.3628140704,-1.0891131502132698e-15
0.7135678392,0.3675879397,4.6676277866282989e-15
0.7135678392,0.372361809,2.8005766719769794e-15
0.7135678392,0.3771356784,4.6676277866282989e-15
0.7135678392,0.3819095477,-2.0226387075389298e-15
0.7135678392,0.3866834171,-2.4894014862017597e-15
0.7135678392,0.3914572864,-7.9349672372681078e-15
0.7135678392,0.3962311558,-1.8670511146513196e-15
0.7135678392,0.4010050251,-3.1117518577521994e-15
0.7135678392,0.4057788945,5.7567409368415685e-15
0.7135678392,0.4105527638,9.8020183519194273e-15
0.7135678392,0.4153266332,-7.7793796443804985e-16
0.7135678392,0.4201005025,-1.1202306687907917e-14
0.7135678392,0.4248743719,6.5346789012796185e-15
0.7135678392,0.4296482412,-4.5120401937406891e-15
0.7135678392,0.4344221106,-2.6449890790893695e-15
0.7135678392,0.4391959799,3.7341022293026391e-15
0.7135678392,0.4439698492,9.4908431661442077e-15
0.7135678392,0.4487437186,3.5785146364150293e-15
0.7135678392,0.4535175879,-1.2447007431008798e-15
0.7135678392,0.4582914573,-1.5558759288760997e-15
0.7135678392,0.4630653266,2.0226387075389298e-15
0.7135678392,0.467839196,-1.7114635217637097e-15
0.7135678392,0.4726130653,-2.6449890790893695e-15
0.7135678392,0.4773869347,-3.1117518577521996e-16
0.7135678392,0.482160804,1.0113193537694649e-14
0.7135678392,0.4869346734,6.2235037155043992e-16
0.7135678392,0.4917085427,5.2899781581787390e-15
0.7135678392,0.4964824121,-2.3338138933141495e-15
0.7135678392,0.5012562814,-2.0226387075389298e-15
0.7135678392,0.5060301508,-1.8670511146513196e-15
0.7135678392,0.5108040201,-3.1117518577521996e-16
0.7135678392,0.5155778894,2.6449890790893695e-15
0.7135678392,0.5203517588,-3.8896898221902490e-15
0.7135678392,0.5251256281,4.6676277866282989e-15
0.7135678392,0.5298994975,5.6011533439539587e-15
0.7135678392,0.5346733668,-2.9561642648645896e-15
0.7135678392,0.5394472362,-9.1796679803689880e-15
0.7135678392,0.5442211055,1.4002883359884897e-15
0.7135678392,0.5489949749,3.1117518577521996e-16
0.7135678392,0.5537688442,0.0000000000000000e+00
0.7135678392,0.5585427136,0.0000000000000000e+00
0.7135678392,0.5633165829,1.2758182616784017e-14
0.7135678392,0.5680904523,9.0240803874813782e-15
0.7135678392,0.5728643216,-4.5120401937406891e-15
0.7135678392,0.577638191,-3.1117518577521996e-16
0.7135678392,0.5824120603,-1.4002883359884897e-15
0.7135678392,0.5871859296,-1.7114635217637097e-15
0.7135678392,0.591959799,-3.1117518577521996e-16
0.7135678392,0.5967336683,7.3126168657176684e-15
0.7135678392,0.6015075377,-1.8670511146513196e-15
0.7135678392,0.606281407,1.8670511146513196e-15
0.7135678392,0.6110552764,-1.3380532988334457e-14
0.7135678392,0.6158291457,-9.3352555732565978e-16
0.7135678392,0.6206030151,-1.3847295766997288e-14
0.7135678392,0.6253768844,-2.8005766719769794e-15
0.7135678392,0.6301507538,1.7114635217637097e-15
0.7135678392,0.6349246231,4.6676277866282989e-16
0.7135678392,0.6396984925,-1.3224945395446847e-14
0.7135678392,0.6444723618,1.0113193537694649e-14
0.7135678392,0.6492462312,9.3352555732565978e-16
0.7135678392,0.6540201005,5.4455657510663489e-15
0.7135678392,0.6587939698,-4.8232153795159088e-15
0.7135678392,0.6635678392,1.0891131502132698e-15
0.7135678392,0.6683417085,-3.1117518577521996e-16
0.7135678392,0.6731155779,7.7793796443804979e-15
0.7135678392,0.6778894472,-3.5785146364150293e-15
0.7135678392,0.6826633166,3.8896898221902490e-15
0.7135678392,0.6874371859,1.3224945395446847e-14
0.7135678392,0.6922110553,1.5558759288760997e-15
0.7135678392,0.6969849246,-5.9123285297291792e-15
0.7135678392,0.701758794,6.0679161226167890e-15
0.7135678392,0.7065326633,-2.6449890790893695e-15
0.7135678392,0.7113065327,3.5785146364150293e-15
0.7135678392,0.716080402,1.4780821324322947e-14
0.7135678392,0.7208542714,-4.0452774150778596e-15
0.7135678392,0.7256281407,0.0000000000000000e+00
0.7135678392,0.7304020101,1.0579956316357478e-14
0.7135678392,0.7351758794,1.0735543909245088e-14
0.7135678392,0.7399497487,-1.3380532988334457e-14
0.7135678392,0.7447236181,1.7425810403412317e-14
0.7135678392,0.7494974874,0.0000000000000000e+00
0.7135678392,0.7542713568,-3.1117518577521996e-16
0.7135678392,0.7590452261,-9.1796679803689880e-15
0.7135678392,0.7638190955,5.2899781581787390e-15
0.7135678392,0.7685929648,-1.2913770209671627e-14
0.7135678392,0.7733668342,1.1202306687907917e-14
0.7135678392,0.7781407035,-6.5346789012796185e-15
0.7135678392,0.7829145729,1.9604036703838855e-14
0.7135678392,0.7876884422,-6.6902664941672283e-15
0.7135678392,0.7924623116,1.0113193537694649e-14
0.7135678392,0.7972361809,-7.7793796443804979e-15
0.7135678392,0.8020100503,2.8005766719769794e-15
0.7135678392,0.8067839196,7.4682044586052783e-15
0.7135678392,0.8115577889,2.3026963747366274e-14
0.7135678392,0.8163316583,-7.4682044586052783e-15
0.7135678392,0.8211055276,-7.0014416799424488e-15
0.7135678392,0.825879397,2.8472529498432621e-14
0.7135678392,0.8306532663,2.9406055055758287e-14
0.7135678392,0.8354271357,7.7793796443804985e-16
0.7135678392,0.840201005,-1.3536120581222068e-14
0.7135678392,0.8449748744,2.9094879869983067e-14
0.7135678392,0.8497487437,-4.8232153795159088e-15
0.7135678392,0.8545226131,2.8783704684207847e-14
0.7135678392,0.8592964824,2.2715788561591054e-14
0.7135678392,0.8640703518,-4.4031288787193624e-14
0.7135678392,0.8688442211,1.9137273925176025e-14
0.7135678392,0.8736180905,3.4384858028161801e-14
0.7135678392,0.8783919598,-4.4498051565856450e-14
0.7135678392,0.8831658291,3.3762507656611362e-14
0.7135678392,0.8879396985,-1.4002883359884897e-15
0.7135678392,0.8927135678,7.8260559222467818e-14
0.7135678392,0.8974874372,-4.3564526008530791e-14
0.7135678392,0.9022613065,6.5502376605683793e-14
0.7135678392,0.9070351759,-2.7072241162444136e-14
0.7135678392,0.9118090452,6.4102088269695301e-14
0.7135678392,0.9165829146,-1.4936408917210557e-13
0.7135678392,0.9213567839,1.2120273485944816e-13
0.7135678392,0.9261306533,-1.5091996510098167e-13
0.7135678392,0.9309045226,4.3097763229867965e-14
0.7135678392,0.935678392,6.9703241613649268e-14
0.7135678392,0.9404522613,2.2404613375815835e-14
0.7135678392,0.9452261307,-7.2192643099851025e-14
0.7135678392,0.95,1.8950568813710893e-13
0.7183417085,0,-9.4277700566105453e-15
0.7183417085,0.004773869347,4.3275010095917259e-15
0.7183417085,0.009547738693,-3.2456257571937944e-15
0.7183417085,0.01432160804,-5.7184834769604944e-15
0.7183417085,0.01909547739,-7.7276803742709386e-16
0.7183417085,0.02386934673,-2.0091968973104440e-15
0.7183417085,0.02864321608,-6.3366979069021694e-15
0.7183417085,0.03341708543,-4.3275010095917259e-15
0.7183417085,0.03819095477,5.5639298694750759e-15
0.7183417085,0.04296482412,3.0910721497083754e-15
0.7183417085,0.04773869347,3.2456257571937944e-15
0.7183417085,0.05251256281,1.0045984486552219e-14
0.7183417085,0.05728643216,-3.7092865796500508e-15
0.7183417085,0.06206030151,2.6274113272521190e-15
0.7183417085,0.06683417085,-7.7276803742709386e-16
0.7183417085,0.0716080402,3.7092865796500508e-15
0.7183417085,0.07638190955,1.7000896823396065e-15
0.7183417085,0.08115577889,1.0200538094037639e-14
0.7183417085,0.08592964824,-5.5639298694750759e-15
0.7183417085,0.09070351759,-6.8003587293584259e-15
0.7183417085,0.09547738693,7.1094659443292630e-15
0.7183417085,0.1002512563,3.5547329721646315e-15
0.7183417085,0.1050251256,-5.8730370844459130e-15
0.7183417085,0.109798995,-2.1637505047958629e-15
0.7183417085,0.1145728643,1.7000896823396065e-15
0.7183417085,0.1193467337,1.2364288598833502e-15
0.7183417085,0.124120603,-8.9641092341542888e-15
0.7183417085,0.1288944724,9.5823236640959646e-15
0.7183417085,0.1336683417,-2.0091968973104440e-15
0.7183417085,0.1384422111,7.4185731593001017e-15
0.7183417085,0.1432160804,-7.5731267667855195e-15
0.7183417085,0.1479899497,-3.0910721497083755e-16
0.7183417085,0.1527638191,4.6366082245625630e-15
0.7183417085,0.1575376884,-4.0183937946208880e-15
0.7183417085,0.1623115578,-4.9457154395334009e-15
0.7183417085,0.1670854271,-5.2548226545042380e-15
0.7183417085,0.1718592965,5.5639298694750759e-15
0.7183417085,0.1766331658,3.8638401871354694e-15
0.7183417085,0.1814070352,1.0355091701523058e-14
0.7183417085,0.1861809045,-1.8546432898250254e-15
0.7183417085,0.1909547739,-7.2640195518146823e-15
0.7183417085,0.1957286432,-1.5455360748541878e-16
0.7183417085,0.2005025126,4.0183937946208880e-15
0.7183417085,0.2052763819,-6.0275906919313323e-15
0.7183417085,0.2100502513,7.1094659443292630e-15
0.7183417085,0.2148241206,-2.0091968973104440e-15
0.7183417085,0.2195979899,7.7276803742709386e-16
0.7183417085,0.2243718593,4.6366082245625636e-16
0.7183417085,0.2291457286,3.2456257571937944e-15
0.7183417085,0.233919598,1.0818752523979315e-15
0.7183417085,0.2386934673,-8.3458948042126130e-15
0.7183417085,0.2434673367,6.1821442994167511e-16
0.7183417085,0.248241206,-2.9365185422229565e-15
0.7183417085,0.2530150754,-3.0910721497083754e-15
0.7183417085,0.2577889447,-8.5004484116980324e-15
0.7183417085,0.2625628141,5.1002690470188194e-15
0.7183417085,0.2673366834,7.1094659443292630e-15
0.7183417085,0.2721105528,4.0183937946208880e-15
0.7183417085,0.2768844221,-1.0818752523979315e-15
0.7183417085,0.2816582915,-4.4820546170771444e-15
0.7183417085,0.2864321608,7.2640195518146823e-15
0.7183417085,0.2912060302,2.6274113272521190e-15
0.7183417085,0.2959798995,-4.9457154395334009e-15
0.7183417085,0.3007537688,3.2456257571937944e-15
0.7183417085,0.3055276382,1.3909824673687690e-15
0.7183417085,0.3103015075,-1.8546432898250254e-15
0.7183417085,0.3150753769,-5.2548226545042380e-15
0.7183417085,0.3198492462,-2.1637505047958629e-15
0.7183417085,0.3246231156,-3.0910721497083754e-15
0.7183417085,0.3293969849,4.6366082245625630e-15
0.7183417085,0.3341708543,-9.2732164491251259e-15
0.7183417085,0.3389447236,7.7276803742709388e-15
0.7183417085,0.343718593,-8.1913411967271953e-15
0.7183417085,0.3484924623,-3.0910721497083754e-15
0.7183417085,0.3532663317,-4.3275010095917259e-15
0.7183417085,0.358040201,1.3909824673687690e-15
0.7183417085,0.3628140704,4.7911618320479823e-15
0.7183417085,0.3675879397,-3.0910721497083754e-15
0.7183417085,0.372361809,6.1821442994167509e-15
0.7183417085,0.3771356784,1.3909824673687690e-15
0.7183417085,0.3819095477,2.1637505047958629e-15
0.7183417085,0.3866834171,-4.4820546170771444e-15
0.7183417085,0.3914572864,1.0045984486552219e-14
0.7183417085,0.3962311558,-2.0091968973104440e-15
0.7183417085,0.4010050251,2.9365185422229565e-15
0.7183417085,0.4057788945,3.0910721497083755e-16
0.7183417085,0.4105527638,-6.1821442994167511e-16
0.7183417085,0.4153266332,-6.0275906919313323e-15
0.7183417085,0.4201005025,-2.4728577197667004e-15
0.7183417085,0.4248743719,7.1094659443292630e-15
0.7183417085,0.4296482412,6.1821442994167509e-15
0.7183417085,0.4344221106,6.3366979069021694e-15
0.7183417085,0.4391959799,1.2364288598833502e-15
0.7183417085,0.4439698492,6.0275906919313323e-15
0.7183417085,0.4487437186,2.0091968973104440e-15
0.7183417085,0.4535175879,-4.6366082245625636e-16
0.7183417085,0.4582914573,-2.4728577197667004e-15
0.7183417085,0.4630653266,-7.7276803742709386e-16
0.7183417085,0.467839196,-4.6366082245625636e-16
0.7183417085,0.4726130653,-9.4277700566105453e-15
0.7183417085,0.4773869347,-3.8638401871354694e-15
0.7183417085,0.482160804,2.3183041122812815e-15
0.7183417085,0.4869346734,6.1821442994167509e-15
0.7183417085,0.4917085427,-2.1637505047958629e-15
0.7183417085,0.4964824121,9.4277700566105453e-15
0.7183417085,0.5012562814,-2.1637505047958629e-15
0.7183417085,0.5060301508,6.1821442994167509e-15
0.7183417085,0.5108040201,-6.4912515143875888e-15
0.7183417085,0.5155778894,1.0818752523979315e-15
0.7183417085,0.5203517588,1.0355091701523058e-14
0.7183417085,0.5251256281,-2.0091968973104440e-15
0.7183417085,0.5298994975,-1.8546432898250254e-15
0.7183417085,0.5346733668,7.4185731593001017e-15
0.7183417085,0.5394472362,1.4682592711114782e-14
0.7183417085,0.5442211055,-7.8822339817563581e-15
0.7183417085,0.5489949749,3.0910721497083755e-16
0.7183417085,0.5537688442,3.7092865796500508e-15
0.7183417085,0.5585427136,2.0091968973104440e-15
0.7183417085,0.5633165829,4.3275010095917259e-15
0.7183417085,0.5680904523,-2.2101165870414886e-14
0.7183417085,0.5728643216,3.8638401871354694e-15
0.7183417085,0.577638191,4.7911618320479823e-15
0.7183417085,0.5824120603,3.5547329721646315e-15
0.7183417085,0.5871859296,2.4728577197667004e-15
0.7183417085,0.591959799,6.8003587293584259e-15
0.7183417085,0.5967336683,-5.2548226545042380e-15
0.7183417085,0.6015075377,-2.1637505047958629e-15
0.7183417085,0.606281407,-4.0183937946208880e-15
0.7183417085,0.6110552764,4.7911618320479823e-15
0.7183417085,0.6158291457,1.3909824673687690e-15
0.7183417085,0.6206030151,1.3909824673687690e-15
0.7183417085,0.6253768844,1.0818752523979315e-15
0.7183417085,0.6301507538,7.4185731593001017e-15
0.7183417085,0.6349246231,1.2364288598833502e-15
0.7183417085,0.6396984925,3.0910721497083754e-15
0.7183417085,0.6444723618,4.9457154395334009e-15
0.7183417085,0.6492462312,8.0367875892417759e-15
0.7183417085,0.6540201005,-5.7184834769604944e-15
0.7183417085,0.6587939698,-7.5731267667855195e-15
0.7183417085,0.6635678392,-8.8095556266688695e-15
0.7183417085,0.6683417085,-3.0910721497083754e-15
0.7183417085,0.6731155779,1.3600717458716852e-14
0.7183417085,0.6778894472,8.5004484116980324e-15
0.7183417085,0.6826633166,5.8730370844459130e-15
0.7183417085,0.6874371859,-1.8391879290764834e-14
0.7183417085,0.6922110553,6.1821442994167511e-16
0.7183417085,0.6969849246,-1.2518842206318921e-14
0.7183417085,0.701758794,-6.4912515143875888e-15
0.7183417085,0.7065326633,-1.3291610243746015e-14
0.7183417085,0.7113065327,-8.3458948042126130e-15
0.7183417085,0.716080402,3.5547329721646315e-15
0.7183417085,0.7208542714,-2.3183041122812815e-15
0.7183417085,0.7256281407,8.1913411967271953e-15
0.7183417085,0.7304020101,1.2364288598833502e-15
0.7183417085,0.7351758794,-2.1637505047958629e-15
0.7183417085,0.7399497487,8.6550020191834517e-15
0.7183417085,0.7447236181,-5.2548226545042380e-15
0.7183417085,0.7494974874,8.9641092341542888e-15
0.7183417085,0.7542713568,1.1900627776377245e-14
0.7183417085,0.7590452261,-6.9549123368438444e-15
0.7183417085,0.7638190955,5.4093762619896573e-15
0.7183417085,0.7685929648,-6.8003587293584259e-15
0.7183417085,0.7733668342,-2.3646701945269073e-14
0.7183417085,0.7781407035,-4.3275010095917259e-15
0.7183417085,0.7829145729,-1.2364288598833502e-14
0.7183417085,0.7876884422,-5.4093762619896573e-15
0.7183417085,0.7924623116,-6.4912515143875888e-15
0.7183417085,0.7972361809,1.1900627776377245e-14
0.7183417085,0.8020100503,-1.5609914356027295e-14
0.7183417085,0.8067839196,-2.4883130805152421e-14
0.7183417085,0.8115577889,1.9473754543162765e-14
0.7183417085,0.8163316583,6.1821442994167509e-15
0.7183417085,0.8211055276,1.4991699926085621e-14
0.7183417085,0.825879397,-2.0246522580589860e-14
0.7183417085,0.8306532663,6.0275906919313323e-15
0.7183417085,0.8354271357,4.6366082245625630e-15
0.7183417085,0.840201005,1.3909824673687689e-14
0.7183417085,0.8449748744,6.8003587293584259e-15
0.7183417085,0.8497487437,9.1186628416397082e-15
0.7183417085,0.8545226131,1.2827949421289758e-14
0.7183417085,0.8592964824,-6.6921712041186328e-14
0.7183417085,0.8640703518,5.5021084264809085e-14
0.7183417085,0.8688442211,2.5655898842579516e-14
0.7183417085,0.8736180905,-5.1620904900129868e-14
0.7183417085,0.8783919598,-2.6892327702462868e-14
0.7183417085,0.8831658291,1.3137056636260595e-14
0.7183417085,0.8879396985,-1.4373485496143947e-14
0.7183417085,0.8927135678,-1.6846343215910647e-14
0.7183417085,0.8974874372,4.5593314208198538e-14
0.7183417085,0.9022613065,-3.9565723516267207e-14
0.7183417085,0.9070351759,2.4264916375210747e-14
0.7183417085,0.9118090452,1.1885172415628704e-13
0.7183417085,0.9165829146,-2.7201434917433704e-14
0.7183417085,0.9213567839,-4.9302600787848589e-14
0.7183417085,0.9261306533,9.5823236640959646e-15
0.7183417085,0.9309045226,1.9566486707654017e-13
0.7183417085,0.935678392,-1.5161708894319581e-13
0.7183417085,0.9404522613,-7.4031177985515596e-14
0.7183417085,0.9452261307,3.8638401871354694e-15
0.7183417085,0.95,2.3986719881736994e-13
0.7231155779,0,1.9959325675505766e-15
0.7231155779,0.004773869347,-6.7554640747865677e-15
0.7231155779,0.009547738693,4.1453984095281209e-15
0.7231155779,0.01432160804,-1.2282661954157396e-14
0.7231155779,0.01909547739,3.3777320373932839e-15
0.7231155779,0.02386934673,-1.0747329209887721e-15
0.7231155779,0.02864321608,-2.4565323908314792e-15
0.7231155779,0.03341708543,5.8342644282247627e-15
0.7231155779,0.03819095477,4.6059982328090235e-16
0.7231155779,0.04296482412,7.8301969957753397e-15
0.7231155779,0.04773869347,-9.2119964656180461e-15
0.7231155779,0.05251256281,-4.6059982328090235e-16
0.7231155779,0.05728643216,3.5312653118202511e-15
0.7231155779,0.06206030151,0.0000000000000000e+00
0.7231155779,0.06683417085,9.2119964656180469e-16
0.7231155779,0.0716080402,5.0665980560899252e-15
0.7231155779,0.07638190955,1.2282661954157396e-14
0.7231155779,0.08115577889,3.0706654885393490e-15
0.7231155779,0.08592964824,-1.1668528856449525e-14
0.7231155779,0.09070351759,7.6766637213483728e-15
0.7231155779,0.09547738693,-1.9959325675505766e-15
0.7231155779,0.1002512563,-1.3817994698427070e-15
0.7231155779,0.1050251256,3.9918651351011533e-15
0.7231155779,0.109798995,-4.2989316839550886e-15
0.7231155779,0.1145728643,1.2129128679730427e-14
0.7231155779,0.1193467337,-6.9089973492135346e-15
0.7231155779,0.124120603,4.2989316839550886e-15
0.7231155779,0.1288944724,-9.2119964656180469e-16
0.7231155779,0.1336683417,-1.6888660186966419e-15
0.7231155779,0.1384422111,-1.8423992931236094e-15
0.7231155779,0.1432160804,-1.6888660186966419e-15
0.7231155779,0.1479899497,-7.0625306236405023e-15
0.7231155779,0.1527638191,-2.1494658419775443e-15
0.7231155779,0.1575376884,-3.0706654885393490e-15
0.7231155779,0.1623115578,3.3777320373932839e-15
0.7231155779,0.1670854271,4.2989316839550886e-15
0.7231155779,0.1718592965,-2.1494658419775443e-15
0.7231155779,0.1766331658,-6.1413309770786980e-16
0.7231155779,0.1814070352,5.9877977026517303e-15
0.7231155779,0.1861809045,7.3695971724944375e-15
0.7231155779,0.1909547739,2.9171322141123813e-15
0.7231155779,0.1957286432,-6.2948642515056648e-15
0.7231155779,0.2005025126,1.6888660186966419e-15
0.7231155779,0.2052763819,-1.9959325675505766e-15
0.7231155779,0.2100502513,3.0706654885393490e-16
0.7231155779,0.2148241206,-2.3029991164045115e-15
0.7231155779,0.2195979899,-1.6888660186966419e-15
0.7231155779,0.2243718593,8.5978633679101771e-15
0.7231155779,0.2291457286,4.1453984095281209e-15
0.7231155779,0.233919598,-3.5312653118202511e-15
0.7231155779,0.2386934673,6.1413309770786980e-16
0.7231155779,0.2434673367,8.2907968190562418e-15
0.7231155779,0.248241206,2.1494658419775443e-15
0.7231155779,0.2530150754,1.8423992931236094e-15
0.7231155779,0.2577889447,4.7595315072359907e-15
0.7231155779,0.2625628141,-6.1413309770786980e-15
0.7231155779,0.2673366834,5.0665980560899252e-15
0.7231155779,0.2721105528,1.2282661954157396e-15
0.7231155779,0.2768844221,7.3695971724944375e-15
0.7231155779,0.2816582915,-1.5353327442696745e-15
0.7231155779,0.2864321608,-7.3695971724944375e-15
0.7231155779,0.2912060302,-8.5978633679101771e-15
0.7231155779,0.2959798995,4.4524649583820554e-15
0.7231155779,0.3007537688,5.5271978793708282e-15
0.7231155779,0.3055276382,-3.0706654885393490e-16
0.7231155779,0.3103015075,-2.9171322141123813e-15
0.7231155779,0.3150753769,-6.1413309770786980e-16
0.7231155779,0.3198492462,-4.7595315072359907e-15
0.7231155779,0.3246231156,-5.2201313305168929e-15
0.7231155779,0.3293969849,9.5190630144719814e-15
0.7231155779,0.3341708543,-2.1494658419775443e-15
0.7231155779,0.3389447236,1.3664461424000102e-14
0.7231155779,0.343718593,-8.7513966423371440e-15
0.7231155779,0.3484924623,-3.5312653118202511e-15
0.7231155779,0.3532663317,3.2241987629663162e-15
0.7231155779,0.358040201,3.0706654885393490e-16
0.7231155779,0.3628140704,-5.2201313305168929e-15
0.7231155779,0.3675879397,4.4524649583820554e-15
0.7231155779,0.372361809,2.6100656652584464e-15
0.7231155779,0.3771356784,4.4524649583820554e-15
0.7231155779,0.3819095477,-1.3817994698427070e-15
0.7231155779,0.3866834171,-1.1361462307595590e-14
0.7231155779,0.3914572864,2.4565323908314792e-15
0.7231155779,0.3962311558,4.6059982328090231e-15
0.7231155779,0.4010050251,3.0706654885393490e-16
0.7231155779,0.4057788945,2.1494658419775443e-15
0.7231155779,0.4105527638,6.1413309770786980e-15
0.7231155779,0.4153266332,3.5312653118202511e-15
0.7231155779,0.4201005025,-3.6847985862472188e-15
0.7231155779,0.4248743719,2.1494658419775443e-15
0.7231155779,0.4296482412,-3.0706654885393490e-16
0.7231155779,0.4344221106,5.6807311537977950e-15
0.7231155779,0.4391959799,1.8423992931236094e-15
0.7231155779,0.4439698492,5.6807311537977950e-15
0.7231155779,0.4487437186,6.1413309770786980e-15
0.7231155779,0.4535175879,3.2241987629663162e-15
0.7231155779,0.4582914573,1.0593795935460754e-14
0.7231155779,0.4630653266,4.6059982328090235e-16
0.7231155779,0.467839196,1.2282661954157396e-15
0.7231155779,0.4726130653,9.9796628377528836e-15
0.7231155779,0.4773869347,-6.6019308003596001e-15
0.7231155779,0.482160804,-1.9959325675505766e-15
0.7231155779,0.4869346734,4.4524649583820554e-15
0.7231155779,0.4917085427,0.0000000000000000e+00
0.7231155779,0.4964824121,1.1514995582022558e-14
0.7231155779,0.5012562814,2.9171322141123813e-15
0.7231155779,0.5060301508,-5.9877977026517303e-15
0.7231155779,0.5108040201,4.6059982328090235e-16
0.7231155779,0.5155778894,3.8383318606741864e-15
0.7231155779,0.5203517588,4.4524649583820554e-15
0.7231155779,0.5251256281,7.5231304469214044e-15
0.7231155779,0.5298994975,-3.6847985862472188e-15
0.7231155779,0.5346733668,1.1361462307595590e-14
0.7231155779,0.5394472362,-3.6847985862472188e-15
0.7231155779,0.5442211055,-2.3029991164045115e-15
0.7231155779,0.5489949749,2.3029991164045115e-15
0.7231155779,0.5537688442,4.4524649583820554e-15
0.7231155779,0.5585427136,-2.3029991164045115e-15
0.7231155779,0.5633165829,-6.7554640747865677e-15
0.7231155779,0.5680904523,-1.1668528856449525e-14
0.7231155779,0.5728643216,1.2129128679730427e-14
0.7231155779,0.577638191,-8.4443300934832087e-15
0.7231155779,0.5824120603,-1.0593795935460754e-14
0.7231155779,0.5871859296,3.0706654885393490e-16
0.7231155779,0.591959799,3.0706654885393490e-16
0.7231155779,0.5967336683,-6.1413309770786980e-16
0.7231155779,0.6015075377,5.5271978793708282e-15
0.7231155779,0.606281407,-1.2282661954157396e-14
0.7231155779,0.6110552764,2.3029991164045115e-15
0.7231155779,0.6158291457,-8.7513966423371440e-15
0.7231155779,0.6206030151,1.0747329209887721e-15
0.7231155779,0.6253768844,-1.0286729386606819e-14
0.7231155779,0.6301507538,1.0900862484314688e-14
0.7231155779,0.6349246231,-4.6059982328090231e-15
0.7231155779,0.6396984925,-6.1413309770786980e-16
0.7231155779,0.6444723618,-3.5312653118202511e-15
0.7231155779,0.6492462312,-7.8301969957753397e-15
