# a   rel_err_y0   rel_err_y1   rel_err_y2
2.04173794466953150e+04 2.83442574966485950e-08 1.33226762955018785e-15 0.00000000000000000e+00
2.06538015581052714e+04 2.52215742171379986e-05 9.54199719238602029e-10 1.11022302462515654e-16
2.08929613085404089e+04 8.81928354856675867e-06 1.16670118011086288e-10 1.11022302462515654e-16
2.11348903983664350e+04 1.95551242689884219e-05 5.73608160969740766e-10 1.11022302462515654e-16
2.13796208950223227e+04 1.45168822243135764e-05 3.16111248288564184e-10 2.22044604925031308e-16
2.16271852372702451e+04 1.11538351419415704e-05 1.86612725272539137e-10 0.00000000000000000e+00
2.18776162394955172e+04 9.68790967204036235e-06 1.40783940061339763e-10 0.00000000000000000e+00
2.21309470960564104e+04 1.92117769257649229e-05 5.53642132139486876e-10 2.22044604925031308e-16
2.23872113856833785e+04 1.33535476021240385e-05 2.67476929494137039e-10 0.00000000000000000e+00
2.26464430759306197e+04 1.89475074692246892e-05 5.38515565473574043e-10 0.00000000000000000e+00
2.29086765276777005e+04 9.32041053913756912e-06 1.30305655154927535e-10 1.11022302462515654e-16
2.31739464996847964e+04 2.06949294621061597e-05 6.42424557995013856e-10 0.00000000000000000e+00
2.34422881531991807e+04 1.71241978110803217e-05 4.39859593193148157e-10 2.22044604925031308e-16
2.37137370566165519e+04 1.68980013228736681e-05 4.28316160316910555e-10 1.11022302462515654e-16
2.39883291901949488e+04 1.80369887869957779e-06 4.87998530473987557e-12 2.22044604925031308e-16
2.42661009508241441e+04 1.82010261298160003e-05 4.96919061454548228e-10 1.11022302462515654e-16
2.45470891568503357e+04 2.65563298419424498e-05 1.05784847548306971e-09 0.00000000000000000e+00
2.48313310529556766e+04 1.69428679082095357e-05 4.30593560807324138e-10 0.00000000000000000e+00
2.51188643150958233e+04 7.23157190241074943e-07 7.84372566897673096e-13 2.22044604925031308e-16
2.54097270554930110e+04 1.45866742222722223e-05 3.19158144357345464e-10 0.00000000000000000e+00
2.57039578276886459e+04 6.30112975907870521e-06 5.95563598437820474e-11 0.00000000000000000e+00
2.60015956316526681e+04 6.57505793688617501e-06 6.48469056230283059e-11 1.11022302462515654e-16
2.63026799189538142e+04 1.47388081785937430e-05 3.25850346705180982e-10 0.00000000000000000e+00
2.66072505979881389e+04 6.75181859144391439e-06 6.83804124435027916e-11 0.00000000000000000e+00
2.69153480392691381e+04 1.64100900341690448e-05 4.03938882342913530e-10 1.11022302462515654e-16
2.72270130807791538e+04 3.32373240263805769e-06 1.65707447763452365e-11 0.00000000000000000e+00
2.75422870333816318e+04 1.26291542807965840e-05 2.39244402067129158e-10 0.00000000000000000e+00
2.78612116862977236e+04 1.53361202019919318e-05 3.52796680758160619e-10 0.00000000000000000e+00
2.81838293126444914e+04 5.24788452438418318e-06 4.13103995455799122e-11 1.11022302462515654e-16
2.85101826750390974e+04 9.86995236651466712e-07 1.46127554501163104e-12 0.00000000000000000e+00
2.88403150312661164e+04 4.33274508004899417e-06 2.81590306627776954e-11 0.00000000000000000e+00
2.91742701400116603e+04 2.56111639462819340e-05 9.83889081318523040e-10 0.00000000000000000e+00
2.95120922666639017e+04 1.31661092312995720e-05 2.60020671660754488e-10 0.00000000000000000e+00
2.98538261891795701e+04 1.90637068420151934e-05 5.45140932395327127e-10 0.00000000000000000e+00
3.01995172040201905e+04 1.86573964742198228e-05 5.22144438797056409e-10 1.11022302462515654e-16
3.05492111321550910e+04 1.40360565463737430e-05 2.95517832427094618e-10 1.11022302462515654e-16
3.09029543251359210e+04 1.37793576937550455e-05 2.84807288863930808e-10 0.00000000000000000e+00
3.12607936712394949e+04 1.26803403754927047e-06 2.41184849869569007e-12 0.00000000000000000e+00
3.16227766016837923e+04 8.28039367317678909e-06 1.02847730332200626e-10 0.00000000000000000e+00
3.19889510969140392e+04 1.40271064916763777e-05 2.95140911710234377e-10 0.00000000000000000e+00
3.23593656929628087e+04 7.95585156354583489e-06 9.49436085306842870e-11 0.00000000000000000e+00
3.27340694878838622e+04 9.94621558991770627e-06 1.48390300047651635e-10 1.11022302462515654e-16
3.31131121482590752e+04 2.53865947745790521e-05 9.66727031759262445e-10 1.11022302462515654e-16
3.34965439157827932e+04 2.77994372899215136e-05 1.15922382804001245e-09 0.00000000000000000e+00
3.38844156139202023e+04 2.50326759784202935e-05 9.39944344580112556e-10 0.00000000000000000e+00
3.42767786546450443e+04 5.37239817295365185e-05 4.32947677708739320e-09 0.00000000000000000e+00
3.46736850452530925e+04 1.12713177453649394e-05 1.90564675150994844e-10 0.00000000000000000e+00
3.50751873952567912e+04 1.31392953457432071e-05 2.58962629118286713e-10 0.00000000000000000e+00
3.54813389233576017e+04 2.66099027195210169e-05 1.06213982054015332e-09 1.11022302462515654e-16
3.58921934645004949e+04 2.69693712379170947e-05 1.09101094825092559e-09 0.00000000000000000e+00
3.63078054770101735e+04 4.45076113935183315e-05 2.97143543104283481e-09 1.11022302462515654e-16
3.67282300498084223e+04 3.52153208149630359e-06 1.86017867775944978e-11 0.00000000000000000e+00
3.71535229097172778e+04 3.21329765240463416e-05 1.54880896996445472e-09 2.22044604925031308e-16
3.75837404288443577e+04 2.77463985189907447e-05 1.15480469631279448e-09 0.00000000000000000e+00
3.80189396320561282e+04 1.60182464870040064e-06 3.84869913716556766e-12 0.00000000000000000e+00
3.84591782045354339e+04 2.36497183263573163e-05 8.38970448668874269e-10 0.00000000000000000e+00
3.89045144994280490e+04 3.44023526609449348e-05 1.77526227052027252e-09 0.00000000000000000e+00
3.93550075455778060e+04 2.72638060683227934e-05 1.11498299482093444e-09 2.22044604925031308e-16
3.98107170553496908e+04 3.14859057559679911e-06 1.48703271918293467e-11 0.00000000000000000e+00
4.02717034325459463e+04 2.84494815514513277e-05 1.21407106590254443e-09 0.00000000000000000e+00
4.07380277804112193e+04 1.50538365004670993e-05 3.39928640791242742e-10 2.22044604925031308e-16
4.12097519097330442e+04 1.65737321575765151e-05 4.12035183749992484e-10 2.22044604925031308e-16
4.16869383470334651e+04 2.12915380541911503e-05 6.79999057062730117e-10 2.22044604925031308e-16
4.21696503428582218e+04 1.72149334864979409e-05 4.44533521104517604e-10 2.22044604925031308e-16
4.26579518801593440e+04 2.90047941022830713e-05 1.26192933880275859e-09 0.00000000000000000e+00
4.31519076827765020e+04 7.60195176630062974e-06 8.66847704728002100e-11 2.22044604925031308e-16
4.36515832240166565e+04 2.73418186429452703e-05 1.12137277241686206e-09 0.00000000000000000e+00
4.41570447353312047e+04 1.10690419482528668e-05 1.83784765184213938e-10 0.00000000000000000e+00
4.46683592150963450e+04 1.75264439141731287e-05 4.60766980125981718e-10 2.22044604925031308e-16
4.51855944374921673e+04 4.54107554448412998e-07 3.09419156963031128e-13 2.22044604925031308e-16
4.57088189614875155e+04 2.63152938346777887e-05 1.03875108514728254e-09 0.00000000000000000e+00
4.62381021399259407e+04 6.48682424231328270e-06 6.31182883736869371e-11 2.22044604925031308e-16
4.67735141287198130e+04 1.72388353782970682e-05 4.45768866264018015e-10 2.22044604925031308e-16
4.73151258961481217e+04 7.91039422698425199e-06 9.38615851708846094e-11 0.00000000000000000e+00
4.78630092322638011e+04 1.73057165337997532e-05 4.49234427435385442e-10 2.22044604925031308e-16
4.84172367584099920e+04 1.97117116000899983e-05 5.82831227724511791e-10 0.00000000000000000e+00
4.89778819368445620e+04 2.00772579717067856e-06 6.04660765901599007e-12 2.22044604925031308e-16
4.95450190804790545e+04 1.71065406369130812e-05 4.38953096093541717e-10 0.00000000000000000e+00
5.01187233627271489e+04 2.76362706860266982e-05 1.14563469821860053e-09 0.00000000000000000e+00
5.06990708274704448e+04 1.14230548287075351e-06 1.95732319241415098e-12 0.00000000000000000e+00
5.12861383991365874e+04 1.65725045846443209e-05 4.11969569569237137e-10 2.22044604925031308e-16
5.18800038928960930e+04 6.11467756428396569e-08 5.55111512312578270e-15 0.00000000000000000e+00
5.24807460249773358e+04 1.08684188171448426e-05 1.77184378280514920e-10 0.00000000000000000e+00
5.30884444230987938e+04 2.20567885844680234e-06 7.29749594086115394e-12 0.00000000000000000e+00
5.37031796370253287e+04 1.53652931333958520e-05 3.54140050617957058e-10 0.00000000000000000e+00
5.43250331492432524e+04 1.85439703217493701e-05 5.15815168355970854e-10 0.00000000000000000e+00
5.49540873857624829e+04 1.16353251429224258e-05 2.03072003657212008e-10 0.00000000000000000e+00
5.55904257270402595e+04 8.83543617002935378e-06 1.17097775920171898e-10 0.00000000000000000e+00
5.62341325190349089e+04 9.43552592058694017e-07 1.33548727632160080e-12 2.22044604925031308e-16
5.68852930843842478e+04 1.64963495585812581e-05 4.08196365597746080e-10 0.00000000000000000e+00
5.75439937337156662e+04 1.31985916085319843e-05 2.61305421744850719e-10 0.00000000000000000e+00
5.82103217770872143e+04 9.08534631405277793e-06 1.23814958286061483e-10 0.00000000000000000e+00
5.88843655355588417e+04 7.36334266093763290e-06 8.13283884681936797e-11 0.00000000000000000e+00
5.95662143529010937e+04 5.22121990842450145e-06 4.08919564875986907e-11 2.22044604925031308e-16
6.02559586074356848e+04 1.01172730537779643e-06 1.53532742075412898e-12 0.00000000000000000e+00
6.09536897240169346e+04 1.82176173111336936e-05 4.97825447531852205e-10 0.00000000000000000e+00
6.16595001861480923e+04 4.34076365851687740e-06 2.82633916270924601e-11 0.00000000000000000e+00
6.23734835482419148e+04 1.32530342414893809e-05 2.63463140193209711e-10 0.00000000000000000e+00
6.30957344480194297e+04 2.54536856385545462e-05 9.71843383545945017e-10 2.22044604925031308e-16
6.38263486190548283e+04 1.62210592571376822e-05 3.94686283655687475e-10 0.00000000000000000e+00
6.45654229034656237e+04 1.13018953890042795e-05 1.91598625853828253e-10 2.22044604925031308e-16
6.53130552647471632e+04 3.69263326205349074e-06 2.04531946934594089e-11 0.00000000000000000e+00
6.60693448007596453e+04 3.14946691519768507e-05 1.48788692477808127e-09 0.00000000000000000e+00
6.68343917568613542e+04 3.39939315716630830e-05 1.73340086728757115e-09 1.11022302462515654e-16
6.76082975391981890e+04 5.10508107846030512e-05 3.90921162107815690e-09 2.22044604925031308e-16
6.83911647281430633e+04 4.00261327120343680e-05 2.40316888611147306e-09 2.22044604925031308e-16
6.91830970918936218e+04 2.04400124237391623e-05 6.26695362271334488e-10 0.00000000000000000e+00
6.99841996002274536e+04 1.16558847063075177e-06 2.03781436169947483e-12 1.11022302462515654e-16
7.07945784384137369e+04 3.08757766096512398e-05 1.42998490826329316e-09 0.00000000000000000e+00
7.16143410212902672e+04 3.38439747131769053e-05 1.71810266014205126e-09 1.11022302462515654e-16
7.24435960074989125e+04 3.58091007837124664e-05 1.92346061300696647e-09 1.11022302462515654e-16
7.32824533138904517e+04 8.39761632720481543e-06 1.05780273429445515e-10 0.00000000000000000e+00
7.41310241300916241e+04 1.22544432572535555e-05 2.25257923425203899e-10 2.22044604925031308e-16
7.49894209332455794e+04 3.17940241627567843e-05 1.51630596967322617e-09 0.00000000000000000e+00
7.58577575029185100e+04 2.28106591827481608e-05 7.80483344620108710e-10 1.11022302462515654e-16
7.67361489361818531e+04 2.89705426108621822e-05 1.25895083247229422e-09 1.11022302462515654e-16
7.76247116628692747e+04 1.01008963900861559e-05 1.53041579409318729e-10 0.00000000000000000e+00
7.85235634610070992e+04 2.56132248224183456e-05 9.84064274511808890e-10 2.22044604925031308e-16
7.94328234724282083e+04 2.00123503311111506e-05 6.00745231338351005e-10 0.00000000000000000e+00
8.03526122185616114e+04 1.48094019460920379e-05 3.28979288255482061e-10 0.00000000000000000e+00
8.12830516164099536e+04 1.87009390373304996e-05 5.24590926254120404e-10 1.11022302462515654e-16
8.22242649947069585e+04 2.14559317068818700e-06 6.90525414626108613e-12 2.22044604925031308e-16
8.31763771102670871e+04 2.07940512131354893e-05 6.48593290186738614e-10 2.22044604925031308e-16
8.41395141645196418e+04 6.61903253740270259e-06 6.57172094520319661e-11 0.00000000000000000e+00
8.51138038202375901e+04 3.66577398362988305e-05 2.01570948821228058e-09 2.22044604925031308e-16
8.60993752184601617e+04 1.41074765530602164e-05 2.98529978515205130e-10 1.11022302462515654e-16
8.70963589956079668e+04 2.43457316395634393e-05 8.89079143640003622e-10 2.22044604925031308e-16
8.81048873008014634e+04 1.43151840109601025e-05 3.07385228381917841e-10 0.00000000000000000e+00
8.91250938133744057e+04 2.89111845479528284e-05 1.25379695514737932e-09 2.22044604925031308e-16
9.01571137605957047e+04 1.43821125455634302e-05 3.10266479175425047e-10 2.22044604925031308e-16
9.12010839355911594e+04 2.54975477134156137e-05 9.75195701968800677e-10 0.00000000000000000e+00
9.22571427154762787e+04 2.18028092556776798e-05 7.13038406097155075e-10 2.22044604925031308e-16
9.33254300796992466e+04 3.35872075123422320e-05 1.69216962664364701e-09 2.22044604925031308e-16
9.44060876285922568e+04 7.80930698907056353e-06 9.14776032701070108e-11 2.22044604925031308e-16
9.54992586021436873e+04 1.82946121418670060e-05 5.02042407646285938e-10 0.00000000000000000e+00
9.66050878989812045e+04 1.13719342591522832e-05 1.93982052643093539e-10 2.22044604925031308e-16
9.77237220955811208e+04 1.76226726720241089e-05 4.65840588326216221e-10 2.22044604925031308e-16
9.88553094656937028e+04 9.35740130802997783e-06 1.31341937326112657e-10 1.11022302462515654e-16
1.00000000000000000e+05 4.05918018098194722e-06 2.47153408849953848e-11 0.00000000000000000e+00
1.01157945425990038e+05 2.48705927772263635e-05 9.27827370489353598e-10 0.00000000000000000e+00
1.02329299228075368e+05 1.73275299368835789e-05 4.50362414028404601e-10 0.00000000000000000e+00
1.03514216667934510e+05 1.21314001748640266e-05 2.20757079283373514e-10 2.22044604925031308e-16
1.04712854805089853e+05 1.06848970951034516e-05 1.71250125191590996e-10 0.00000000000000000e+00
1.05925372517728974e+05 1.05028410271046369e-05 1.65464975054874230e-10 0.00000000000000000e+00
1.07151930523760486e+05 1.81183409666552109e-05 4.92414442554434117e-10 0.00000000000000000e+00
1.08392691402120385e+05 7.50683603301105506e-06 8.45287173589781560e-11 2.22044604925031308e-16
1.09647819614318287e+05 2.20595430830972106e-05 7.29940663468653383e-10 1.11022302462515654e-16
1.10917481526240095e+05 8.71384533684960161e-06 1.13897002940177572e-10 2.22044604925031308e-16
1.12201845430196525e+05 1.17988048868866713e-05 2.08818518032671818e-10 0.00000000000000000e+00
1.13501081567231435e+05 1.17119740461468780e-05 2.05756411908453174e-10 1.11022302462515654e-16
1.14815362149688401e+05 1.16061662271960131e-05 2.02053929143630739e-10 0.00000000000000000e+00
1.16144861384034142e+05 2.57430059669161437e-06 9.94049287328380160e-12 0.00000000000000000e+00
1.17489755493953038e+05 1.42364555066887277e-05 3.04016478658297729e-10 1.11022302462515654e-16
1.18850222743701655e+05 7.29507909413840139e-06 7.98271448942955431e-11 1.11022302462515654e-16
1.20226443461741306e+05 9.93099340340641845e-06 1.47937551098209497e-10 1.11022302462515654e-16
1.21618600064637038e+05 1.48143864415750670e-05 3.29200666726592317e-10 0.00000000000000000e+00
1.23026877081238112e+05 1.35744236555712661e-05 2.76396128207068159e-10 2.22044604925031308e-16
1.24451461177138699e+05 1.90023430424179907e-05 5.41637068529610133e-10 1.11022302462515654e-16
1.25892541179416614e+05 1.86274411813069918e-05 5.20475551546439874e-10 0.00000000000000000e+00
1.27350308101666291e+05 4.44537017896262654e-06 2.96419555567695170e-11 2.22044604925031308e-16
1.28824955169313223e+05 7.62992432912223961e-06 8.73234817788670625e-11 1.11022302462515654e-16
1.30316677845230006e+05 9.61294385848354693e-06 1.38613454048197582e-10 2.22044604925031308e-16
1.31825673855640460e+05 4.54746748279610813e-06 3.10191872188170237e-11 0.00000000000000000e+00
1.33352143216332392e+05 4.22761871528010147e-05 2.68095179389860050e-09 2.22044604925031308e-16
1.34896288259165594e+05 1.85630737677966451e-05 5.16878317924351904e-10 0.00000000000000000e+00
1.36458313658892381e+05 2.96832791979451116e-05 1.32165889343838217e-09 0.00000000000000000e+00
1.38038426460288669e+05 3.40864402132989852e-05 1.74284786602640906e-09 0.00000000000000000e+00
1.39636836105593626e+05 1.70618761687890697e-05 4.36658931235456294e-10 0.00000000000000000e+00
1.41253754462275538e+05 3.22797799372498417e-05 1.56299317932706572e-09 1.11022302462515654e-16
1.42889395851110079e+05 7.46399961282229185e-06 8.35665980858379953e-11 2.22044604925031308e-16
1.44543977074592811e+05 3.23092714769046552e-05 1.56585033828093856e-09 0.00000000000000000e+00
1.46217717445671529e+05 2.78178233004133801e-05 1.16075771217083457e-09 0.00000000000000000e+00
1.47910838816820731e+05 1.40691134209447455e-06 2.96906943475505614e-12 0.00000000000000000e+00
1.49623565609443584e+05 4.51129501253255683e-05 3.05281333545792677e-09 2.22044604925031308e-16
1.51356124843620724e+05 3.67602696501601045e-05 2.02695138451502999e-09 0.00000000000000000e+00
1.53108746168203186e+05 2.20121968774744659e-05 7.26810500673025217e-10 2.22044604925031308e-16
1.54881661891247961e+05 1.22140154323879813e-06 2.23776552843446552e-12 0.00000000000000000e+00
1.56675107010815002e+05 1.76400637244000791e-05 4.66760408102118163e-10 2.22044604925031308e-16
1.58489319246111088e+05 1.27845189583641883e-05 2.45166775769689593e-10 0.00000000000000000e+00
1.60324539069004182e+05 1.58990716569995527e-06 3.79141162909490959e-12 2.22044604925031308e-16
1.62181009735893313e+05 3.45543354829391802e-05 1.79102377373396848e-09 2.22044604925031308e-16
1.64058977319953876e+05 1.04970618418631645e-05 1.65281899278113542e-10 2.22044604925031308e-16
1.65958690743756306e+05 3.20107474025554950e-05 1.53704826644229797e-09 0.00000000000000000e+00
1.67880401812255906e+05 3.15843599820730958e-05 1.49634205026671907e-09 0.00000000000000000e+00
1.69824365246174595e+05 3.04159527786396211e-05 1.38770939184240660e-09 2.22044604925031308e-16
1.71790838715758582e+05 1.43092634874442126e-05 3.07130987309278680e-10 0.00000000000000000e+00
1.73780082874937623e+05 1.89329289708162207e-05 5.37687117052598751e-10 2.22044604925031308e-16
1.75792361395868938e+05 1.82550348171162113e-05 4.99866259495718168e-10 0.00000000000000000e+00
1.77827941003892280e+05 2.39065533622628834e-05 8.57291682088145990e-10 2.22044604925031308e-16
1.79887091512879095e+05 4.69296841387745189e-06 3.30359073430486205e-11 2.22044604925031308e-16
1.81970085860998253e+05 2.20396653434207224e-05 7.28625826340589811e-10 2.22044604925031308e-16
1.84077200146895833e+05 9.82004983618445237e-06 1.44649736633084558e-10 2.22044604925031308e-16
1.86208713666286552e+05 1.46452822389342430e-05 3.21727977592445313e-10 0.00000000000000000e+00
1.88364908948980214e+05 1.98038626072483126e-05 5.88285420377587798e-10 0.00000000000000000e+00
1.90546071796324424e+05 2.91031638912642165e-05 1.27050336917733375e-09 2.22044604925031308e-16
1.92752491319093650e+05 7.08987294206764318e-06 7.53993534274854937e-11 2.22044604925031308e-16
1.94984459975804144e+05 1.50887482817108065e-05 3.41507155887654790e-10 2.22044604925031308e-16
1.97242273611485347e+05 4.19542653373738972e-06 2.64024357932157727e-11 0.00000000000000000e+00
1.99526231496888300e+05 2.15804927705676164e-07 6.99440505513848620e-14 0.00000000000000000e+00
2.01836636368155974e+05 2.16081663562128767e-06 7.00361990624287500e-12 2.22044604925031308e-16
2.04173794466953172e+05 1.52970137297092634e-05 3.50996010034521078e-10 2.22044604925031308e-16
2.06538015581052692e+05 1.49798490658437089e-05 3.36595307182108172e-10 2.22044604925031308e-16
2.08929613085404097e+05 1.49660334360923741e-05 3.35971583886873759e-10 2.22044604925031308e-16
2.11348903983664321e+05 1.73200929105554735e-05 4.49981163441748322e-10 0.00000000000000000e+00
2.13796208950223256e+05 2.87121304665127752e-06 1.23656640482749935e-11 0.00000000000000000e+00
2.16271852372702444e+05 3.49458536463842506e-06 1.83181247948027703e-11 2.22044604925031308e-16
2.18776162394955172e+05 1.24961376877230634e-05 2.34231189999434264e-10 0.00000000000000000e+00
2.21309470960564096e+05 1.86767159320311293e-05 5.23226351134553624e-10 0.00000000000000000e+00
2.23872113856833777e+05 1.51688763574409080e-05 3.45144024471721877e-10 2.22044604925031308e-16
2.26464430759306182e+05 1.89520780735641381e-06 5.38780131620342218e-12 0.00000000000000000e+00
2.29086765276777005e+05 2.06761722143511406e-06 6.41253716793244166e-12 2.22044604925031308e-16
2.31739464996847964e+05 1.79820306926981033e-05 4.85033013752911302e-10 2.22044604925031308e-16
2.34422881531991792e+05 4.93498685383286784e-06 3.65310004468710758e-11 0.00000000000000000e+00
2.37137370566165540e+05 1.25660291721008122e-05 2.36856534385765372e-10 0.00000000000000000e+00
2.39883291901949473e+05 9.38519633653100982e-06 1.32123312290843842e-10 2.22044604925031308e-16
2.42661009508241434e+05 1.73796415925409065e-06 4.53070914119280133e-12 0.00000000000000000e+00
2.45470891568503343e+05 1.27441419732754468e-05 2.43620790207899063e-10 2.22044604925031308e-16
2.48313310529556795e+05 8.91607068576050210e-06 1.19244725205192026e-10 0.00000000000000000e+00
2.51188643150958203e+05 1.58820587081720532e-06 3.78352904562007097e-12 0.00000000000000000e+00
2.54097270554930117e+05 9.10727473590888792e-06 1.24413257474031980e-10 2.22044604925031308e-16
2.57039578276886459e+05 7.18344608063858914e-06 7.74029729200265137e-11 0.00000000000000000e+00
2.60015956316526688e+05 2.07277659860505281e-05 6.44464925869669969e-10 0.00000000000000000e+00
2.63026799189538171e+05 6.54225566865118680e-06 6.42014219565112398e-11 2.22044604925031308e-16
2.66072505979881389e+05 4.01528015354646328e-05 2.41840347747768192e-09 0.00000000000000000e+00
2.69153480392691388e+05 7.78681668811564975e-06 9.09515796010396116e-11 2.22044604925031308e-16
2.72270130807791546e+05 1.92453949909854316e-05 5.55581469718902099e-10 1.11022302462515654e-16
2.75422870333816332e+05 4.45426893327383056e-05 2.97612101629596282e-09 1.11022302462515654e-16
2.78612116862977215e+05 3.39853141340107356e-05 1.73248271284620614e-09 1.11022302462515654e-16
2.81838293126444914e+05 4.31093195130127782e-05 2.78766021377663265e-09 2.22044604925031308e-16
2.85101826750390988e+05 1.61587960119113916e-05 3.91662147158911012e-10 1.11022302462515654e-16
2.88403150312661135e+05 1.15841867376342833e-05 2.01290872858805869e-10 1.11022302462515654e-16
2.91742701400116610e+05 3.80167291442745636e-05 2.16793505369849981e-09 2.22044604925031308e-16
2.95120922666639031e+05 3.33346635500442190e-05 1.66678137958342631e-09 2.22044604925031308e-16
2.98538261891795730e+05 3.21382632624267472e-05 1.54931856233275766e-09 1.11022302462515654e-16
3.01995172040201898e+05 8.65917099168722615e-06 1.12471476576558871e-10 1.11022302462515654e-16
3.05492111321550910e+05 2.38119455164831351e-05 8.50519876749444848e-10 0.00000000000000000e+00
3.09029543251359195e+05 2.33300098024802338e-05 8.16440248740946117e-10 0.00000000000000000e+00
3.12607936712394934e+05 6.17634116317766768e-06 5.72208946891805681e-11 0.00000000000000000e+00
3.16227766016837908e+05 3.09114287291301082e-05 1.43328959811839241e-09 1.11022302462515654e-16
3.19889510969140392e+05 1.95359232236791414e-05 5.72474734283900943e-10 0.00000000000000000e+00
3.23593656929628109e+05 2.32535049644599923e-05 8.11094413855073526e-10 2.22044604925031308e-16
3.27340694878838607e+05 2.64691549434203921e-05 1.05091502167198314e-09 2.22044604925031308e-16
3.31131121482590795e+05 2.71006218479641348e-05 1.10167541755856746e-09 2.22044604925031308e-16
3.34965439157827932e+05 3.78380630516872429e-06 2.14755990768367155e-11 2.22044604925031308e-16
3.38844156139202067e+05 2.70601630765199275e-05 1.09838860229416468e-09 1.11022302462515654e-16
3.42767786546450458e+05 7.48395148653102638e-06 8.40145730762742460e-11 0.00000000000000000e+00
3.46736850452530954e+05 1.57737317836303959e-05 3.73218012050813286e-10 1.11022302462515654e-16
3.50751873952567927e+05 8.48094048877534590e-06 1.07889808198535775e-10 2.22044604925031308e-16
3.54813389233576017e+05 2.10315092803448067e-05 6.63491261931881127e-10 0.00000000000000000e+00
3.58921934645004978e+05 3.98449441885162514e-07 2.38031816479633562e-13 0.00000000000000000e+00
3.63078054770101735e+05 2.70077380195576922e-05 1.09413678117675772e-09 0.00000000000000000e+00
3.67282300498084223e+05 2.53464526123181599e-06 9.63673585374635877e-12 0.00000000000000000e+00
3.71535229097172793e+05 2.61950945839029004e-05 1.02928332523788413e-09 0.00000000000000000e+00
3.75837404288443562e+05 7.66514635652804088e-06 8.81318351630966390e-11 2.22044604925031308e-16
3.80189396320561238e+05 2.90959716675587288e-05 1.26987576010151315e-09 0.00000000000000000e+00
3.84591782045354310e+05 1.02773448305004678e-05 1.58435264907552664e-10 0.00000000000000000e+00
3.89045144994280476e+05 1.88036098391908268e-05 5.30366750517430319e-10 2.22044604925031308e-16
3.93550075455778046e+05 1.31516680037524480e-05 2.59448351691560219e-10 2.22044604925031308e-16
3.98107170553496922e+05 1.52151823384905072e-05 3.47254447419231838e-10 0.00000000000000000e+00
4.02717034325459506e+05 1.05817418114551032e-05 1.67960534369626657e-10 0.00000000000000000e+00
4.07380277804112178e+05 1.06095078440393564e-05 1.68843161674203657e-10 0.00000000000000000e+00
4.12097519097330398e+05 6.00630715608119203e-06 5.41137135101621425e-11 2.22044604925031308e-16
4.16869383470334637e+05 1.27366572028053682e-05 2.43332687333008835e-10 0.00000000000000000e+00
4.21696503428582277e+05 1.23878361582008267e-05 2.30188534899866681e-10 0.00000000000000000e+00
4.26579518801593455e+05 1.49902191377560001e-05 3.37058270183376862e-10 1.11022302462515654e-16
4.31519076827765035e+05 1.20842506265983474e-05 2.19044449245586748e-10 2.22044604925031308e-16
4.36515832240166550e+05 6.14356880790367654e-06 5.66153790515500077e-11 1.11022302462515654e-16
4.41570447353312047e+05 6.41337975171296648e-06 6.16970918798642742e-11 2.22044604925031308e-16
4.46683592150963494e+05 1.31942465866341507e-05 2.61133337176033820e-10 0.00000000000000000e+00
4.51855944374921673e+05 6.75812591932611895e-06 6.85086432028469972e-11 2.22044604925031308e-16
4.57088189614875184e+05 2.85773897890084783e-06 1.22499788091090522e-11 0.00000000000000000e+00
4.62381021399259393e+05 1.48823784713592033e-05 3.32229466160072207e-10 0.00000000000000000e+00
4.67735141287198116e+05 5.00835623529205520e-07 3.76254583045465552e-13 2.22044604925031308e-16
4.73151258961481275e+05 1.21090499198839296e-05 2.19944618073952824e-10 1.11022302462515654e-16
4.78630092322638026e+05 2.24635455086108493e-05 7.56921969546908713e-10 1.11022302462515654e-16
4.84172367584099877e+05 1.07596643982299511e-05 1.73654868262929085e-10 0.00000000000000000e+00
4.89778819368445664e+05 1.61606467661279396e-05 3.91751853179300724e-10 2.22044604925031308e-16
4.95450190804790531e+05 1.00638854159118551e-05 1.51923140734311346e-10 0.00000000000000000e+00
5.01187233627271489e+05 1.27647920593609854e-05 2.44410935934524787e-10 0.00000000000000000e+00
5.06990708274704462e+05 7.22159259258781105e-06 7.82270914712057674e-11 0.00000000000000000e+00
5.12861383991365845e+05 1.39321543441983664e-05 2.91158874787811328e-10 0.00000000000000000e+00
5.18800038928960974e+05 1.27351042431556039e-05 2.43275399824938177e-10 0.00000000000000000e+00
5.24807460249773343e+05 3.25994249193994889e-05 1.59406654542948445e-09 2.22044604925031308e-16
5.30884444230987923e+05 4.02155230099232597e-05 2.42596476240919401e-09 0.00000000000000000e+00
5.37031796370253316e+05 2.59443490893129791e-05 1.00967245675320783e-09 2.22044604925031308e-16
5.43250331492432510e+05 1.08382203648504927e-05 1.76200165569184719e-10 1.11022302462515654e-16
5.49540873857624829e+05 4.01356103030270361e-05 2.41633313358136093e-09 0.00000000000000000e+00
5.55904257270402624e+05 8.29083316811196624e-06 1.03106523319240750e-10 2.22044604925031308e-16
5.62341325190349133e+05 2.11369363884994499e-05 6.70160038573897054e-10 0.00000000000000000e+00
5.68852930843842449e+05 1.75765025773877426e-05 4.63402871631046764e-10 0.00000000000000000e+00
5.75439937337156618e+05 3.25337211459775233e-06 1.58766333413495886e-11 0.00000000000000000e+00
